640.97469  	0.00040  	 1500  	1.41e+06  	 5.50e-01  	  B+ 	150 315.8612  	-  	165 912.7861  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°3/2)5s  	 2[3/2]°  	 1  		T2734 	L4498
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
642.17044  	0.00040  	 1000  	2.10e+06  	 2.75e-01  	  B+ 	151 038.4524  	-  	166 606.3370  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°1/2)5s  	 2[1/2]°  	 0  		T2734 	L4498
644.47118  	0.00004  	 1500  	1.16e+06  	 7.67e-01  	  B+ 	150 315.8612  	-  	165 828.1766  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°3/2)5s  	 2[3/2]°  	 2  		T2734 	L3451
650.65277  	0.00005  	 15000  	3.00e+07  	 2.04e+01  	  B+ 	134 459.2871  	-  	149 824.2215  	 2s22p5(2P°3/2)3s  	 2[3/2]°  	 1  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 2  		T2733 	L7292
653.28824  	0.00005  	 1000  	1.08e+07  	 4.46e+00  	  B+ 	134 818.6405  	-  	150 121.5922  	 2s22p5(2P°1/2)3s  	 2[1/2]°  	 0  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 1  		T2733 	L7292
659.89528  	0.00005  	 10000  	2.32e+07  	 9.88e+00  	  B+ 	135 888.7173  	-  	151 038.4524  	 2s22p5(2P°1/2)3s  	 2[1/2]°  	 1  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 1  		T2733 	L7292
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
660.29007  	0.00040  	 1000  	4.76e+05  	 2.03e-01  	  B+ 	150 772.1118  	-  	165 912.7861  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°3/2)5s  	 2[3/2]°  	 1  		T2734 	L4498
664.00095  	0.00040  	 100  	6.21e+04  	 4.49e-02  	  B+ 	150 772.1118  	-  	165 828.1766  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°3/2)5s  	 2[3/2]°  	 2  		T2734 	L4498
664.080    	0.002    	 50  	3.80e+03  	 1.65e-03  	  C 	150 858.5079  	-  	165 912.7861  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°3/2)5s  	 2[3/2]°  	 1  		T2734 	L7441
665.20925  	0.00004  	 1500  	2.90e+05  	 4.22e-02  	  B 	135 888.7173  	-  	150 917.4307  	 2s22p5(2P°1/2)3s  	 2[1/2]°  	 1  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 0  		T2733 	L3451
666.6892   	0.0007   	 1000  	3.57e+05  	 1.57e-01  	  B+ 	150 917.4307  	-  	165 912.7861  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 0  	 2s22p5(2P°3/2)5s  	 2[3/2]°  	 1  		T2734 	L5951
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
667.82766  	0.00005  	 5000  	2.33e+07  	 1.71e+01  	  B+ 	135 888.7173  	-  	150 858.5079  	 2s22p5(2P°1/2)3s  	 2[1/2]°  	 1  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 2  		T2733 	L7292
671.70430  	0.00005  	 700  	2.17e+07  	 9.75e+00  	  B+ 	135 888.7173  	-  	150 772.1118  	 2s22p5(2P°1/2)3s  	 2[1/2]°  	 1  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 1  		T2733 	L7292
672.11342  	0.00050  	 20  	5.15e+04  	 2.32e-02  	  B+ 	151 038.4524  	-  	165 912.7861  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°3/2)5s  	 2[3/2]°  	 1  		T2734 	L4498
673.80320  	0.00050  	 700  	1.25e+06  	 5.66e-01  	  C+ 	152 970.7328  	-  	167 807.7649  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 0  	 2s22p5(2P°1/2)4d  	 2[3/2]°  	 1  		T6976 	L4498
675.95821  	0.00050  	 150  	1.60e+05  	 1.22e-01  	  B+ 	151 038.4524  	-  	165 828.1766  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°3/2)5s  	 2[3/2]°  	 2  		T2734 	L4498
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
692.94672  	0.00004  	 100000  	1.74e+07  	 1.43e+01  	  B+ 	135 888.7173  	-  	150 315.8612  	 2s22p5(2P°1/2)3s  	 2[1/2]°  	 1  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 2  		T2733 	L3451
702.40500  	0.00004  	 34000  	1.89e+06  	 9.71e-01  	  B+ 	135 888.7173  	-  	150 121.5922  	 2s22p5(2P°1/2)3s  	 2[1/2]°  	 1  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 1  		T2733 	L3451
703.24128  	0.00004  	 85000  	2.66e+07  	 1.37e+01  	  B+ 	134 041.8400  	-  	148 257.7898  	 2s22p5(2P°3/2)3s  	 2[3/2]°  	 2  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 1  		T4701 	L3451
705.12922  	0.00008  	 2200  	2.38e+06  	 1.24e+00  	  C+ 	148 257.7898  	-  	162 435.6780  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°1/2)3d  	 2[3/2]°  	 1  		T6976 	L9097
705.91079  	0.00004  	 10000  	7.46e+06  	 6.48e+00  	  B+ 	148 257.7898  	-  	162 419.9818  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°1/2)3d  	 2[3/2]°  	 2  		T8378 	L3451
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
706.4762   	0.0003   	 80  	3.40e+04  	 2.96e-02  	  C 	148 257.7898  	-  	162 408.6535  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°1/2)3d  	 2[5/2]°  	 2  		T8378 	L9097
711.23075  	0.00008  	 110  	6.28e+05  	 3.35e-01  	  C+ 	152 970.7328  	-  	167 026.9923  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 0  	 2s22p5(2P°3/2)4d  	 2[3/2]°  	 1  		T6976 	L9097
713.85400  	0.00011  	 55  	2.20e+05  	 1.18e-01  	  C+ 	152 970.7328  	-  	166 975.3424  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 0  	 2s22p5(2P°3/2)4d  	 2[1/2]°  	 1  		T6976 	L9097
717.39380  	0.00004  	 77000  	2.87e+06  	 2.62e+00  	  B+ 	135 888.7173  	-  	149 824.2215  	 2s22p5(2P°1/2)3s  	 2[1/2]°  	 1  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 2  		T2733 	L3451
724.51665  	0.00004  	 77000  	1.01e+07  	 5.69e+00  	  B+ 	134 459.2871  	-  	148 257.7898  	 2s22p5(2P°3/2)3s  	 2[3/2]°  	 1  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 1  		T4701 	L3451
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
730.48422  	0.00008  	 89  	2.55e+05  	 1.47e-01  	  B+ 	152 970.7328  	-  	166 656.5114  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 0  	 2s22p5(2P°1/2)5s  	 2[1/2]°  	 1  		T2318 	L9097
743.88981  	0.00004  	 60000  	2.47e+06  	 1.51e+00  	  B+ 	134 818.6405  	-  	148 257.7898  	 2s22p5(2P°1/2)3s  	 2[1/2]°  	 0  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 1  		T4701 	L3451
747.24383  	0.00004  	 3100  	2.96e+06  	 1.83e+00  	  C+ 	148 257.7898  	-  	161 636.6175  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°3/2)3d  	 2[3/2]°  	 1  		T6976 	L3451
748.88712  	0.00004  	 32000  	2.31e+07  	 2.40e+01  	  B+ 	148 257.7898  	-  	161 607.2609  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°3/2)3d  	 2[3/2]°  	 2  		T6976 	L3451
